Query Index,Method Name,Top-k Indices
573,graph_POS,"4876, 28901, 460, 22046, 4776, 8942, 26559, 24332, 29283, 14762, 19079, 15311, 8069, 6873, 14980, 11129, 6236, 16685, 28965, 18053, 2212, 21278, 7328, 14262, 24390, 8703, 26296, 24698, 6068, 17200, 21357, 21073, 18693, 24195, 25894, 5323, 17553, 27479, 26151, 28949, 13045, 26979, 6719, 27547, 5731, 17832, 11226, 20624, 19385, 28056"
573,graph_CMA,"28901, 26559, 4876, 2994, 14807, 21407, 4776, 460, 22046, 8942, 24332, 20624, 27229, 7291, 12926, 14762, 24300, 28924, 2596, 21357, 7533, 19079, 29283, 21073, 8069, 25061, 17832, 25894, 6873, 10629, 15311, 7354, 25196, 23401, 479, 8703, 2271, 27962, 22620, 7328, 16685, 14980, 10905, 19385, 28965, 11129, 22545, 6236, 16141, 6955"
573,LBF_PSS,"8069, 6873, 7328, 8703, 17832, 6955, 25061, 25196, 5144, 4641, 15122, 23401, 2994, 15311, 14980, 21357, 27479, 11204, 19385, 14762, 534, 21073, 16141, 27962, 4776, 21407, 2036, 2596, 22620, 479, 7291, 10905, 6719, 14807, 13270, 2271, 22046, 7354, 18134, 10629, 26559, 27229, 28901, 24300, 20624, 460, 4876, 12926, 13701, 22545"
573,LBF_POS,"4876, 28901, 22046, 460, 4776, 26559, 15311, 8069, 6873, 14762, 14980, 7328, 8703, 21357, 21073, 27479, 17832, 20624, 19385, 21407, 27962, 6955, 534, 25061, 2036, 25196, 15122, 11204, 5144, 4641, 23401, 27229, 2994, 16141, 7291, 2596, 479, 22620, 10905, 6719, 14807, 13270, 2271, 7354, 18134, 24300, 12926, 10629, 13701, 22545"
573,LBF_CMA,"28901, 26559, 4876, 14807, 21407, 2994, 22046, 460, 4776, 27229, 20624, 7291, 12926, 14762, 24300, 2596, 21357, 8069, 21073, 25061, 17832, 10629, 15311, 6873, 25196, 23401, 479, 8703, 7354, 22620, 27962, 10905, 14980, 7328, 2271, 22545, 19385, 534, 6955, 27479, 16141, 13270, 6719, 18134, 5144, 13701, 2036, 4641, 15122, 11204"
573,OSF_PSS,"15311, 8069, 11129, 6236, 14262, 24390, 26296, 18693, 5323, 8703, 13045, 21357, 5731, 27479, 21407, 20809, 27962, 29350, 6201, 11252, 6450, 23313, 17826, 17675, 25061, 10872, 3874, 25196, 28180, 2605, 14095, 10241, 21503, 5144, 3546, 25270, 3180, 5206, 7893, 13295, 11226, 23401, 24195, 26151, 17200, 2994, 21822, 6873, 18392, 28056"
573,OSF_POS,"4876, 28901, 22046, 460, 4776, 26559, 15311, 8069, 6873, 14762, 11129, 6236, 14980, 28965, 16685, 2212, 21278, 14262, 24390, 7328, 26296, 17200, 18693, 5323, 24195, 8703, 6068, 17553, 13045, 26151, 21357, 21073, 5731, 27479, 28056, 11226, 17832, 24087, 352, 20624, 19385, 18392, 21407, 15092, 641, 27962, 29350, 13295, 6201, 369"
573,OSF_CMA,"28901, 26559, 4876, 14807, 21407, 2994, 22046, 460, 4776, 27229, 20624, 7291, 12926, 14762, 24300, 2596, 21357, 8069, 21073, 25061, 17832, 10629, 15311, 6873, 25196, 23401, 479, 8703, 7354, 22620, 27962, 10905, 16685, 14980, 7328, 11129, 28965, 2271, 22545, 6236, 19385, 534, 2212, 6955, 27479, 16141, 21278, 13270, 6068, 14262"
573,Grid_PSS,"8942, 1204, 22002, 5874, 14785, 22044, 5493, 15311, 15766, 6873, 7499, 11129, 6236, 14980, 786, 20144, 7560, 25489, 28965, 2212, 18053, 21278, 27994, 24404, 14262, 7328, 26296, 18693, 5323, 8703, 24698, 13045, 26151, 14150, 21357, 28949, 25894, 5731, 26979, 27479, 28056, 3162, 19385, 21407, 20809, 27962, 29350, 13295, 6201, 12557"
573,Grid_POS,"4876, 28901, 22046, 460, 4776, 8942, 26559, 24332, 15311, 8069, 6873, 14762, 11129, 6236, 14980, 28965, 16685, 2212, 18053, 21278, 14262, 24390, 7328, 26296, 17200, 18693, 5323, 24195, 8703, 6068, 24698, 17553, 13045, 26151, 21357, 21073, 28949, 25894, 5731, 26979, 27479, 27547, 28056, 11226, 2408, 17832, 24087, 352, 20624, 19385"
573,Grid_CMA,"28901, 26559, 4876, 14807, 21407, 2994, 22046, 460, 4776, 8942, 24332, 27229, 20624, 7291, 12926, 14762, 24300, 28924, 2596, 21357, 7533, 19079, 8069, 21073, 29283, 25061, 17832, 10629, 25894, 15311, 6873, 25196, 23401, 479, 8703, 7354, 22620, 27962, 10905, 16685, 14980, 7328, 11129, 28965, 2271, 22545, 6236, 19385, 534, 2212"
1561,graph_Exacts,"29491, 18625, 16686, 26736, 27898, 20119, 2942, 22433, 6925, 21311, 13908, 18798, 19158, 12921, 28893, 11525, 6870, 20400, 11346, 27443, 14182, 22513, 182, 22750, 29598, 8187, 21436, 14675, 4558, 24361, 22372, 14276, 20823, 22643, 23685, 28239, 28915, 5099, 23867, 17577, 705, 24646, 11341, 2026, 29121, 24578, 16679, 13888, 26906, 21413"
1561,graph_PSS,"28239, 24646, 5859, 11525, 12178, 1336, 5099, 14675, 20969, 14182, 6814, 4281, 29230, 14276, 6870, 6435, 8326, 29491, 8695, 2026, 27898, 16415, 25886, 27232, 12275, 12191, 14758, 858, 9093, 6898, 10180, 24291, 20087, 715, 27443, 26433, 2285, 13346, 16598, 20834, 25125, 2942, 23448, 23255, 3733, 28360, 27180, 28915, 25516, 8709"
1561,graph_POS,"26736, 28239, 24646, 22750, 17577, 5859, 11525, 12178, 2235, 1336, 5099, 14675, 16686, 11454, 20969, 14182, 6814, 4281, 29230, 22643, 14276, 6870, 19762, 29598, 6435, 3619, 8326, 22773, 29491, 27009, 8695, 2026, 27898, 16415, 25886, 27232, 12275, 24099, 12191, 17706, 27123, 14758, 858, 15886, 9093, 6898, 10180, 6925, 24291, 20087"
1561,graph_CMA,"29491, 18625, 16686, 26736, 27898, 20119, 2942, 22433, 6925, 21311, 13908, 18798, 19158, 12921, 28893, 11525, 6870, 20400, 11346, 27443, 14182, 22513, 182, 22750, 29598, 8187, 21436, 14675, 4558, 24361, 22372, 14276, 20823, 22643, 23685, 28239, 28915, 5099, 23867, 17577, 705, 24646, 11341, 2026, 29121, 24578, 16679, 13888, 26906, 21413"
1561,LBF_PSS,"24646, 29491, 27443, 23255, 28915, 10438, 21311, 24927, 3190, 7987, 7149, 18625, 9039, 1635, 13941, 16686, 24070, 27009, 28264, 17218, 2173, 23448, 9903, 705, 20794, 9314, 9598, 17127, 29274, 17484, 25221, 18718, 6870, 4815, 24788, 14675, 11627, 8500, 15573, 27855, 15735, 1990, 11810, 4558, 13666, 11053, 22008, 19433, 11124, 18065"
1561,LBF_POS,"24646, 14675, 6870, 29491, 27443, 23448, 23255, 28915, 13941, 10438, 21311, 19433, 24927, 17127, 3190, 7987, 20794, 24788, 705, 28264, 9903, 7149, 18065, 18625, 9039, 1635, 22008, 16686, 9598, 24070, 25221, 18718, 27009, 8500, 2173, 29274, 17484, 9314, 17218, 4815, 11627, 15573, 15735, 1990, 27855, 11810, 4558, 11053, 13666, 11124"
1561,LBF_CMA,"29491, 18625, 16686, 21311, 6870, 27443, 4558, 14675, 28915, 24646, 705, 20794, 27009, 17484, 23255, 10438, 23448, 9039, 17127, 9903, 28264, 1635, 13941, 7149, 27855, 24927, 7987, 19433, 11810, 15735, 11627, 18065, 17218, 3190, 29274, 24070, 15573, 11124, 1990, 9598, 24788, 18718, 2173, 13666, 11053, 4815, 22008, 8500, 9314, 25221"
1561,OSF_PSS,"14675, 29491, 27443, 23510, 23255, 24927, 17127, 22922, 4086, 2294, 10156, 3550, 7149, 18625, 13941, 23505, 23159, 4123, 4052, 9598, 16686, 23610, 26045, 7987, 11278, 2430, 4454, 27009, 1778, 29274, 18718, 24070, 27884, 8500, 29879, 3528, 28264, 7111, 13140, 2173, 9039, 9279, 11558, 8166, 23448, 9903, 1259, 5180, 10438, 28915"
1561,OSF_POS,"24646, 14675, 6870, 29491, 27443, 23448, 23255, 28915, 13941, 10438, 21311, 19433, 24927, 17127, 3190, 5013, 7987, 15073, 20794, 24788, 705, 1489, 28264, 2294, 9903, 3550, 7149, 18065, 18625, 9039, 1635, 22008, 23505, 23159, 16686, 12471, 26045, 9598, 23610, 24070, 11278, 25221, 23510, 22726, 18718, 5180, 1778, 27009, 27884, 8500"
1561,OSF_CMA,"29491, 18625, 16686, 21311, 6870, 27443, 4558, 14675, 28915, 24646, 705, 20794, 27009, 17484, 23255, 10438, 23448, 9039, 17127, 9903, 28264, 1635, 13941, 7149, 27855, 24927, 7987, 19433, 11810, 15735, 11627, 18065, 17218, 3190, 29274, 5013, 24070, 15573, 15073, 11124, 1990, 9598, 24788, 18718, 2173, 23346, 5404, 1489, 2294, 13666"
1561,Grid_PSS,"24646, 12178, 5099, 14675, 29321, 4281, 6435, 4952, 29491, 5119, 27898, 16415, 26743, 12275, 27232, 3848, 18325, 14758, 10180, 9093, 715, 6898, 19162, 2285, 24291, 26433, 23510, 13346, 15463, 25125, 20028, 20295, 23448, 3973, 27180, 28915, 1332, 25234, 6925, 8709, 20576, 13941, 3085, 12129, 10363, 3000, 11865, 27085, 19826, 20543"
1561,Grid_POS,"28239, 24646, 5859, 11525, 12178, 1336, 5099, 14675, 20969, 14182, 6814, 4281, 29230, 14276, 6870, 6435, 29491, 8326, 8695, 2026, 27898, 16415, 12275, 25886, 27232, 12191, 14758, 858, 10180, 9093, 715, 6898, 2285, 24291, 26433, 20087, 27443, 16598, 13346, 25125, 20834, 2942, 23448, 23255, 3733, 28360, 27180, 28915, 1332, 25234"
1561,Grid_CMA,"29491, 18625, 26736, 27898, 16686, 20119, 2942, 22433, 21311, 6925, 13908, 18798, 19158, 12921, 28893, 11525, 20400, 11346, 6870, 27443, 14182, 22513, 182, 22750, 29598, 8187, 21436, 4558, 14675, 24361, 20823, 22372, 14276, 22643, 28239, 23685, 28915, 5099, 23867, 24646, 705, 11341, 17577, 2026, 29121, 24578, 16679, 13888, 26906, 21413"
656,graph_Exacts,"1931, 20848, 6655, 893, 19128, 29972, 25772, 13908, 29230, 29606, 25280, 28043, 21625, 6277, 13768, 24181, 25944, 2929, 89, 25516, 705, 15138, 16592, 3085, 19636, 10689, 28915, 24520, 23174, 18780, 16936, 23685, 28336, 26846, 16598, 23153, 22933, 7347, 24224, 3026, 8695, 17147, 1786, 10438, 22399, 5336, 12960, 17682, 8865, 9054"
656,graph_PSS,"19636, 12960, 17224, 24897, 8505, 14324, 16169, 22085, 1786, 17147, 14492, 7866, 23729, 24430, 9695, 1051, 28011, 16614, 634, 17991, 21285, 24649, 17444, 12048, 22399, 18780, 26446, 874, 21089, 3610, 17539, 3026, 18523, 4009, 29849, 10807, 7789, 8502, 18301, 10768, 14578, 15655, 6656, 29646, 12255, 17213, 28214, 15530, 17821, 18735"
656,graph_POS,"6655, 29972, 13908, 19636, 15138, 23685, 28915, 7943, 21625, 8695, 25944, 27433, 2929, 12178, 12960, 17224, 537, 20848, 28043, 24897, 28798, 25772, 8505, 14324, 16592, 16169, 22085, 16598, 1786, 11871, 5629, 17147, 14492, 7866, 7991, 24430, 9695, 1051, 28011, 16614, 634, 17991, 14758, 26465, 10689, 25333, 18978, 893, 16936, 24053"
656,graph_CMA,"1931, 20848, 6655, 893, 19128, 29972, 25772, 13908, 29230, 29606, 25280, 28043, 21625, 6277, 13768, 24181, 25944, 2929, 89, 25516, 705, 15138, 16592, 3085, 19636, 10689, 28915, 24520, 23174, 18780, 16936, 23685, 28336, 26846, 16598, 23153, 22933, 7347, 24224, 3026, 8695, 17147, 1786, 10438, 22399, 5336, 12960, 17682, 8865, 9054"
656,LBF_PSS,"18622, 18718, 3674, 23729, 10037, 16890, 2156, 16271, 6341, 10578, 4241, 6034, 26020, 18780, 17102, 27724, 3888, 21720, 25717, 6601, 3128, 23159, 25758, 17657, 27298, 13026, 19062, 2051, 1931, 1408, 28756, 8989, 23301, 2496, 1489, 11720, 12385, 6642, 2935, 23174, 24789, 22933, 16936, 119, 1349, 22156, 15573, 22852, 24520, 24224"
656,LBF_POS,"23729, 18780, 23159, 6341, 27298, 18622, 10037, 10578, 4241, 17102, 6034, 26020, 3674, 25758, 16890, 2156, 119, 3888, 6601, 16271, 21720, 25717, 3128, 13026, 27724, 17657, 2051, 1931, 28756, 8989, 23301, 1408, 1489, 19062, 2496, 11720, 12385, 6642, 2935, 23174, 24789, 18718, 22933, 16936, 1349, 15573, 22156, 22852, 24520, 24224"
656,LBF_CMA,"1931, 24520, 23174, 16936, 18780, 24224, 22933, 1489, 11720, 24789, 18718, 2496, 16890, 23159, 23729, 2051, 15573, 28756, 23301, 12385, 1349, 27724, 6642, 6034, 2935, 13026, 6341, 27298, 26020, 10037, 18622, 22156, 10578, 4241, 17102, 1408, 3674, 25758, 21720, 3888, 2156, 119, 6601, 25717, 16271, 19062, 8989, 3128, 17657, 22852"
656,OSF_PSS,"10578, 18622, 3888, 3674, 4241, 2156, 16271, 18780, 11720, 16890, 10037, 6034, 26020, 25758, 17102, 6889, 21720, 3128, 17657, 18718, 27724, 20245, 27298, 25717, 18355, 24327, 650, 21302, 10351, 6835, 13026, 27502, 1954, 24789, 24622, 2051, 1931, 1408, 28756, 17308, 8989, 27116, 5202, 23301, 15519, 18651, 19062, 2496, 29493, 12385"
656,OSF_POS,"23729, 18780, 23159, 6341, 27298, 18622, 10037, 10578, 4241, 17102, 6034, 26020, 3674, 25758, 16890, 2156, 6889, 119, 3888, 6601, 16271, 21720, 25717, 3128, 13026, 20245, 27724, 17657, 650, 21302, 18355, 24327, 10351, 27502, 6835, 1954, 2051, 1931, 24622, 18022, 8163, 28756, 17308, 8989, 27116, 5202, 2316, 23301, 1408, 1489"
656,OSF_CMA,"1931, 24520, 23174, 16936, 18780, 24224, 22933, 1489, 11720, 24789, 18718, 2496, 16890, 23159, 23729, 2051, 15573, 28756, 23301, 12385, 1349, 27724, 6642, 6034, 2935, 13026, 6341, 27298, 26020, 10037, 18622, 22156, 10578, 4241, 17102, 1408, 3674, 25758, 21720, 3888, 2156, 6889, 119, 6601, 25717, 16271, 19062, 8989, 10813, 3128"
656,Grid_PSS,"3492, 705, 10578, 18622, 19745, 13699, 802, 12960, 21436, 8151, 1145, 11019, 27605, 16293, 12153, 8505, 17821, 28915, 9542, 3085, 4241, 26020, 22132, 10689, 22754, 13818, 17395, 26278, 17464, 28011, 14924, 17244, 12333, 25006, 23464, 9509, 10037, 29646, 17539, 12795, 11953, 29556, 13908, 14758, 9409, 2971, 24182, 26446, 23425, 28236"
656,Grid_POS,"19636, 12960, 17224, 24897, 14324, 8505, 16169, 22085, 1786, 17147, 14492, 7866, 23729, 28011, 1051, 24430, 9695, 16614, 17991, 21285, 634, 14204, 24649, 17444, 12048, 26446, 874, 18780, 3610, 4009, 29849, 22399, 17539, 9392, 10807, 18301, 21089, 8502, 3026, 9367, 7789, 18523, 6656, 29646, 10768, 15655, 28214, 25429, 17213, 14578"
656,Grid_CMA,"1931, 20848, 6655, 893, 19128, 29972, 29230, 25772, 13908, 29606, 28043, 25280, 21625, 6277, 13768, 25944, 24181, 89, 2929, 25516, 705, 15138, 3085, 10689, 16592, 28915, 19636, 24520, 23174, 16936, 28336, 18780, 16598, 7347, 26846, 23153, 7943, 24224, 22933, 8695, 23685, 3026, 17147, 22399, 1786, 10438, 5336, 12960, 27433, 12048"
1277,graph_Exacts,"16045, 25608, 24607, 17241, 7430, 28937, 24391, 17385, 5796, 9273, 6828, 12367, 19197, 4855, 21487, 11247, 17064, 1557, 28653, 7185, 15489, 29387, 6203, 12925, 17485, 17321, 9440, 28709, 18968, 29096, 4014, 9312, 2678, 9191, 23055, 23097, 21610, 6468, 21046, 10464, 6816, 26637, 27024, 21287, 6664, 22790, 23548, 3855, 6060, 13988"
1277,graph_PSS,"21951, 23506, 11353, 17154, 5215, 1233, 18998, 20780, 3036, 20665, 6816, 19706, 20088, 3398, 10449, 2757, 17680, 11729, 16742, 27677, 23382, 24908, 21932, 11420, 29483, 17092, 7771, 25431, 19489, 5587, 12419, 16462, 282, 8051, 23969, 13035, 14568, 27363, 6254, 23511, 21815, 4450, 6271, 3685, 26928, 19197, 5765, 26096, 7127, 439"
1277,graph_POS,"16045, 5803, 22864, 4855, 29168, 9191, 21951, 26951, 13192, 9273, 2678, 22790, 1557, 4997, 23097, 16881, 25608, 12925, 28650, 9240, 5796, 29587, 24391, 6436, 14984, 23506, 21487, 16470, 3855, 15798, 9312, 11700, 15489, 10998, 11353, 15141, 17154, 18968, 14927, 1876, 11703, 4014, 16725, 5791, 10977, 17385, 5215, 14121, 26637, 19542"
1277,graph_CMA,"16045, 25608, 24607, 17241, 7430, 28937, 24391, 17385, 5796, 9273, 6828, 12367, 19197, 4855, 21487, 11247, 17064, 1557, 28653, 7185, 15489, 29387, 6203, 12925, 17485, 17321, 9440, 28709, 18968, 29096, 4014, 9312, 2678, 9191, 23055, 23097, 21610, 6468, 21046, 10464, 6816, 26637, 27024, 21287, 6664, 22790, 23548, 3855, 6060, 13988"
1277,LBF_PSS,"18998, 4450, 6816, 27677, 15141, 24206, 26928, 2371, 19197, 6722, 17241, 27119, 6133, 10459, 25546, 10817, 7745, 6436, 24607, 28483, 16470, 16045, 1782, 23097, 24694, 3855, 6081, 1180, 6320, 14945, 11088, 27641, 7430, 13192, 17780, 17385, 9437, 13423, 9191, 26951, 28650, 28653, 24955, 2191, 5958, 13988, 1165, 19462, 25608, 28937"
1277,LBF_POS,"18998, 6816, 27677, 4450, 26928, 19197, 10817, 25546, 7745, 24607, 28483, 1782, 24694, 6081, 1180, 6320, 14945, 17780, 11088, 27641, 6133, 24206, 7430, 10459, 13192, 15141, 2371, 6722, 27119, 3855, 17241, 23097, 13423, 16470, 6436, 16045, 9437, 17385, 9191, 28650, 26951, 28653, 2191, 24955, 5958, 13988, 1165, 19462, 25608, 28937"
1277,LBF_CMA,"16045, 10459, 25608, 13192, 15141, 24607, 17241, 7430, 24206, 14945, 28937, 6081, 13423, 4450, 17385, 6722, 16470, 19197, 28653, 6320, 18998, 9191, 27119, 23097, 6816, 3855, 6133, 24955, 10817, 7745, 25546, 13988, 28483, 1180, 17780, 19462, 6436, 26951, 27677, 2371, 27641, 2191, 1165, 28650, 11088, 24694, 26928, 1782, 5958, 9437"
1277,OSF_PSS,"21789, 271, 14033, 27575, 6524, 19430, 23506, 12903, 1312, 9219, 17154, 19482, 5215, 12009, 18998, 6816, 3324, 16525, 23382, 27677, 19706, 210, 20088, 7724, 19197, 17574, 1233, 3685, 19860, 18034, 4450, 11353, 4120, 15141, 15622, 16228, 7430, 2371, 6320, 25314, 12990, 13106, 17709, 5586, 10759, 17241, 27119, 18019, 24194, 6941"
1277,OSF_POS,"21951, 7699, 23506, 11353, 17154, 5215, 1233, 18998, 6816, 19706, 20088, 11729, 23382, 27677, 24908, 7771, 19489, 13035, 14568, 18034, 3685, 3324, 21789, 4450, 6254, 9219, 15622, 16228, 16904, 12009, 12713, 26928, 19430, 19197, 25314, 12903, 12990, 17709, 271, 5586, 1312, 18019, 24194, 9467, 4360, 12792, 7388, 17752, 6524, 28450"
1277,OSF_CMA,"16045, 10459, 25608, 13192, 15141, 24607, 17241, 7430, 24206, 14945, 28937, 13434, 1876, 6081, 5803, 13423, 24391, 4450, 17385, 5796, 22864, 6722, 16470, 17154, 12367, 19197, 28653, 29168, 29387, 6320, 18998, 6203, 25946, 2678, 9191, 28709, 29096, 22100, 27119, 23097, 6816, 22790, 3855, 6133, 24955, 10817, 21315, 7745, 8783, 6142"
1277,Grid_PSS,"21951, 5555, 16697, 4156, 23, 12367, 15622, 23506, 11353, 29716, 17154, 10211, 29096, 8075, 14732, 9495, 21815, 5765, 18998, 18034, 27576, 19196, 19740, 20780, 125, 7380, 3036, 6816, 6231, 12632, 11860, 12190, 26882, 16228, 6421, 12919, 8351, 10123, 13327, 2872, 20665, 23511, 13107, 3324, 20088, 1316, 15905, 17589, 695, 17401"
1277,Grid_POS,"21951, 7699, 23506, 12035, 11353, 17154, 5215, 25020, 1233, 18998, 20780, 3036, 6816, 19706, 20665, 20088, 3398, 20898, 2757, 11729, 17680, 10449, 20409, 23382, 16742, 27677, 22882, 27336, 3562, 24908, 3432, 21932, 11420, 7771, 12632, 29483, 28943, 17092, 15251, 5587, 25431, 23094, 19489, 10579, 765, 12419, 16462, 282, 4571, 7236"
1277,Grid_CMA,"16045, 10459, 25608, 13192, 15141, 24607, 17241, 7430, 24206, 14945, 28937, 13434, 1876, 6081, 5803, 13423, 24391, 4450, 9273, 17385, 5796, 6828, 22864, 6722, 16470, 4855, 17154, 12367, 21487, 17064, 19197, 11247, 28653, 29168, 1557, 29387, 15489, 12925, 7185, 17485, 6320, 18998, 6203, 12873, 25946, 17321, 18968, 2678, 9440, 9191"
1771,graph_Exacts,"9878, 1329, 15264, 26215, 7691, 1588, 946, 3356, 5815, 16555, 25338, 1519, 913, 4604, 23397, 7209, 11401, 4918, 25194, 1367, 67, 28653, 20674, 19534, 6748, 7582, 29865, 20610, 17885, 22644, 28902, 14013, 4209, 29154, 19055, 14586, 26513, 16632, 14673, 7093, 120, 2004, 1088, 28050, 22422, 701, 15902, 12499, 12134, 15262"
1771,graph_PSS,"18440, 12499, 27533, 67, 39, 1467, 23220, 2809, 19055, 1772, 21312, 1834, 21782, 23996, 13920, 8171, 4636, 27065, 28902, 120, 8588, 4209, 26326, 17138, 4556, 12532, 4842, 22349, 16157, 25338, 20352, 14414, 586, 26302, 5815, 27213, 28173, 23198, 15652, 29865, 9642, 29702, 16896, 18558, 14013, 6433, 26567, 7051, 17559, 1329"
1771,graph_POS,"1519, 18440, 15264, 9878, 16632, 12499, 28511, 22141, 27533, 17885, 24513, 10370, 67, 17040, 27854, 39, 2025, 12606, 24579, 1467, 5866, 25457, 8430, 25043, 19464, 25398, 3894, 25116, 12803, 15945, 22284, 23220, 12134, 2809, 21492, 17022, 25344, 23237, 10908, 5569, 10536, 11437, 15348, 19193, 20253, 14858, 3094, 6538, 11215, 962"
1771,graph_CMA,"9878, 1329, 15264, 26215, 7691, 1588, 946, 3356, 5815, 16555, 25338, 1519, 913, 4604, 23397, 7209, 11401, 4918, 25194, 1367, 67, 28653, 20674, 19534, 6748, 7582, 29865, 20610, 17885, 22644, 28902, 14013, 4209, 29154, 19055, 14586, 26513, 16632, 14673, 7093, 120, 2004, 1088, 28050, 22422, 701, 15902, 12499, 12134, 15262"
1771,LBF_PSS,"19035, 25419, 18098, 8079, 18841, 27370, 17781, 22522, 20532, 22458, 21398, 14323, 17317, 14332, 9390, 2327, 5700, 29974, 9575, 19983, 13324, 28090, 15623, 16036, 896, 20662, 21763, 3368, 24926, 28889, 9812, 20000, 28122, 27024, 3094, 1746, 26136, 29093, 16773, 2405, 17948, 12586, 8996, 24971, 13467, 7493, 18950, 2004, 9782, 3356"
1771,LBF_POS,"896, 25419, 9575, 18098, 8079, 2327, 14332, 27370, 17781, 9390, 18841, 22458, 22522, 20532, 21398, 14323, 17317, 13324, 27024, 19035, 2405, 29093, 29974, 9812, 20000, 24926, 19983, 5700, 28090, 15623, 16036, 26136, 3368, 21763, 28889, 20662, 28122, 1746, 3094, 16773, 17948, 12586, 8996, 24971, 13467, 7493, 18950, 2004, 9782, 3356"
1771,LBF_CMA,"17948, 3356, 21398, 7493, 13467, 8996, 2004, 12586, 18950, 16036, 3094, 16773, 1746, 896, 18098, 19983, 28090, 25419, 9782, 9575, 8079, 2327, 14332, 24971, 27370, 17781, 9390, 13324, 18841, 2405, 22458, 22522, 20532, 5700, 29974, 28889, 15623, 17317, 20000, 29093, 21763, 9812, 28122, 26136, 24926, 14323, 3368, 20662, 27024, 19035"
1771,OSF_PSS,"13390, 9575, 18098, 8079, 2327, 14332, 18841, 27370, 22522, 1880, 20532, 22458, 25674, 21398, 27753, 17317, 26850, 18936, 9149, 7510, 2116, 4385, 19151, 3053, 6149, 19209, 9932, 14176, 23514, 14688, 13324, 24208, 18620, 8037, 13424, 20316, 19115, 29974, 3507, 9569, 14199, 7497, 18090, 27393, 17781, 12553, 25540, 25664, 20629, 9390"
1771,OSF_POS,"896, 25419, 9575, 18098, 8079, 2327, 14332, 27370, 17781, 9390, 18090, 18841, 22458, 22522, 1880, 20532, 21398, 27753, 25674, 18936, 9149, 26850, 13999, 2116, 18290, 14323, 4385, 17317, 3053, 19151, 9932, 14688, 24208, 13324, 12955, 19209, 3224, 3507, 27024, 20316, 19115, 18620, 9569, 14199, 7510, 6149, 3418, 7497, 8037, 19061"
1771,OSF_CMA,"17948, 3356, 21398, 7493, 13467, 8996, 2004, 7093, 12586, 18950, 16036, 3094, 13390, 3525, 14212, 16773, 1746, 896, 18098, 19983, 28090, 18832, 25419, 9782, 9575, 24844, 8079, 2327, 14332, 24971, 27370, 17781, 9390, 13324, 8840, 27666, 18841, 18090, 2405, 18936, 22458, 22522, 1880, 20532, 5700, 29974, 28889, 15623, 17317, 20000"
1771,Grid_PSS,"17948, 8996, 7093, 22945, 18556, 21237, 26476, 20784, 13390, 11957, 2746, 22147, 20907, 25639, 8977, 7660, 29483, 23541, 10320, 15779, 17030, 29916, 9141, 20402, 22745, 14212, 23084, 7718, 4373, 28366, 10881, 7136, 19392, 28275, 25506, 17843, 21963, 17069, 8404, 10603, 11450, 5384, 10415, 3884, 3589, 28347, 459, 1672, 9343, 7022"
1771,Grid_POS,"18440, 28511, 12499, 27533, 67, 39, 1467, 25457, 19055, 2809, 23220, 14626, 1772, 21312, 6755, 23996, 1834, 29060, 8171, 13920, 26326, 24001, 27065, 21782, 4636, 120, 28902, 4209, 8588, 3312, 17138, 28721, 4842, 4556, 16157, 12532, 1534, 25338, 22349, 20352, 10033, 27213, 26302, 6070, 14414, 5815, 586, 24557, 16204, 28173"
1771,Grid_CMA,"9878, 17948, 1329, 15264, 5815, 26215, 1588, 946, 1519, 7691, 23397, 3356, 21398, 7493, 1367, 16555, 25338, 913, 11401, 25194, 13467, 4604, 4918, 20674, 67, 8996, 29865, 19534, 7209, 7582, 20538, 1088, 20610, 28653, 18440, 28973, 29154, 17885, 14673, 15902, 14013, 120, 26513, 6748, 28902, 16632, 14586, 12800, 28050, 2004"
729,graph_Exacts,"10610, 6511, 26539, 9222, 11620, 18093, 19529, 941, 19615, 4118, 25692, 26874, 2552, 8583, 8964, 3751, 22976, 1449, 27715, 18587, 25786, 5872, 9527, 8243, 29742, 2424, 2941, 9288, 9910, 29365, 4882, 16128, 5848, 13047, 18319, 12557, 20646, 1797, 13171, 23449, 8353, 6397, 7504, 10764, 27416, 15923, 5427, 5398, 24686, 13997"
729,graph_PSS,"10610, 26539, 8964, 1449, 27715, 5872, 29365, 2552, 16128, 20646, 4118, 27416, 22536, 9910, 25954, 5427, 27915, 2667, 27210, 23286, 6511, 8256, 2119, 2107, 9288, 22294, 27149, 28423, 11620, 28204, 16739, 12227, 15571, 3751, 18950, 8055, 23353, 8353, 25959, 2833, 4426, 1953, 1820, 14457, 18406, 29100, 15217, 22327, 1221, 8886"
729,graph_POS,"10610, 26539, 941, 1449, 5872, 2552, 16128, 20646, 18319, 4118, 2941, 9910, 25954, 16325, 25270, 12055, 5427, 27915, 2667, 13997, 6397, 27210, 5398, 6511, 13280, 3126, 25692, 2119, 8356, 2107, 29742, 25127, 8583, 21264, 9288, 21213, 27149, 26973, 28423, 11620, 28204, 16739, 15571, 3751, 18950, 8055, 8353, 24057, 2833, 19959"
